base_de_dados,year,seção_id,seção_descrição,divisão_id,divisão_descrição,numero_de_empresas,pessoal_ocupado_total,pessoal_ocupado_assalariados,segmento
altocrescimento,2015,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",3,Pesca e aquicultura,25.0,2778.0,2705.0,Alto Crescimento
altocrescimento,2015,B,Indústrias extrativas,5,Extração de carvão mineral,0.0,0.0,0.0,Alto Crescimento
altocrescimento,2015,B,Indústrias extrativas,6,Extração de petróleo e gás natural,2.0,-1.0,-1.0,Alto Crescimento
altocrescimento,2015,B,Indústrias extrativas,7,Extração de minerais metálicos,19.0,-1.0,-1.0,Alto Crescimento
altocrescimento,2015,B,Indústrias extrativas,8,Extração de minerais não-metálicos,85.0,6401.0,6232.0,Alto Crescimento
altocrescimento,2015,B,Indústrias extrativas,9,Atividades de apoio à extração de minerais,21.0,9884.0,9857.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,10,Fabricação de produtos alimentícios,816.0,271082.0,269793.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,11,Fabricação de bebidas,68.0,45249.0,45139.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,12,Fabricação de produtos do fumo,2.0,-1.0,-1.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,13,Fabricação de produtos têxteis,148.0,17005.0,16780.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,14,Confecção de artigos do vestuário e acessórios,661.0,56072.0,55204.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",272.0,33665.0,33294.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,16,Fabricação de produtos de madeira,196.0,12458.0,12167.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,17,"Fabricação de celulose, papel e produtos de papel",88.0,22399.0,22278.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,18,Impressão e reprodução de gravações,65.0,-1.0,-1.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",22.0,13057.0,13037.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,20,Fabricação de produtos químicos,179.0,36021.0,35754.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,21,Fabricação de produtos farmoquímicos e farmacêuticos,30.0,6751.0,6693.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,22,Fabricação de produtos de borracha e de material plástico,324.0,30332.0,29914.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,23,Fabricação de produtos de minerais não-metálicos,352.0,31651.0,31097.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,24,Metalurgia,55.0,9780.0,9718.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",400.0,27412.0,26810.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",68.0,18885.0,18781.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,27,"Fabricação de máquinas, aparelhos e materiais elétricos",107.0,17904.0,17741.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,28,Fabricação de máquinas e equipamentos,258.0,23766.0,23381.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,29,"Fabricação de veículos automotores, reboques e carrocerias",100.0,19477.0,19344.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",31.0,12264.0,12218.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,31,Fabricação de móveis,255.0,18168.0,17788.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,32,Fabricação de produtos diversos,114.0,8901.0,8717.0,Alto Crescimento
altocrescimento,2015,C,Indústrias de transformação,33,"Manutenção, reparação e instalação de máquinas e equipamentos",213.0,19476.0,19198.0,Alto Crescimento
altocrescimento,2015,D,Eletricidade e gás,35,"Eletricidade, gás e outras utilidades",32.0,-1.0,-1.0,Alto Crescimento
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",36,"Captação, tratamento e distribuição de água",7.0,308.0,303.0,Alto Crescimento
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",37,Esgoto e atividades relacionadas,17.0,2279.0,2260.0,Alto Crescimento
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",114.0,25113.0,24968.0,Alto Crescimento
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",39,Descontaminação e outros serviços de gestão de resíduos,3.0,186.0,185.0,Alto Crescimento
altocrescimento,2015,F,Construção,41,Construção de edifícios,1416.0,172241.0,170045.0,Alto Crescimento
altocrescimento,2015,F,Construção,42,Obras de infraestrutura,538.0,128499.0,127657.0,Alto Crescimento
altocrescimento,2015,F,Construção,43,Serviços especializados para construção,944.0,94199.0,92817.0,Alto Crescimento
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,45,Comércio e reparação de veículos automotores e motocicletas,579.0,40847.0,40131.0,Alto Crescimento
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,46,"Comércio por atacado, exceto veículos automotores e motocicletas",1719.0,175992.0,173646.0,Alto Crescimento
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,47,Comércio varejista,4541.0,390209.0,384256.0,Alto Crescimento
altocrescimento,2015,H,"Transporte, armazenagem e correio",49,Transporte terrestre,1434.0,165075.0,162724.0,Alto Crescimento
altocrescimento,2015,H,"Transporte, armazenagem e correio",50,Transporte aquaviário,36.0,3788.0,3747.0,Alto Crescimento
altocrescimento,2015,H,"Transporte, armazenagem e correio",51,Transporte aéreo,12.0,11440.0,11421.0,Alto Crescimento
altocrescimento,2015,H,"Transporte, armazenagem e correio",52,Armazenamento e atividades auxiliares dos transportes,302.0,51957.0,51529.0,Alto Crescimento
altocrescimento,2015,H,"Transporte, armazenagem e correio",53,Correio e outras atividades de entrega,94.0,6923.0,6798.0,Alto Crescimento
altocrescimento,2015,I,Alojamento e alimentação,55,Alojamento,233.0,21586.0,21219.0,Alto Crescimento
altocrescimento,2015,I,Alojamento e alimentação,56,Alimentação,1197.0,91835.0,90171.0,Alto Crescimento
altocrescimento,2015,J,Informação e comunicação,58,Edição e edição integrada à impressão,44.0,6945.0,6876.0,Alto Crescimento
altocrescimento,2015,J,Informação e comunicação,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",23.0,3792.0,3758.0,Alto Crescimento
altocrescimento,2015,J,Informação e comunicação,60,Atividades de rádio e de televisão,30.0,2956.0,2921.0,Alto Crescimento
altocrescimento,2015,J,Informação e comunicação,61,Telecomunicações,211.0,70759.0,70423.0,Alto Crescimento
altocrescimento,2015,J,Informação e comunicação,62,Atividades dos serviços de tecnologia da informação,457.0,73505.0,72681.0,Alto Crescimento
altocrescimento,2015,J,Informação e comunicação,63,Atividades de prestação de serviços de informação,81.0,7473.0,7348.0,Alto Crescimento
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",64,Atividades de serviços financeiros,200.0,23641.0,22476.0,Alto Crescimento
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",65,"Seguros, resseguros, previdência complementar e planos de saúde",50.0,20867.0,20642.0,Alto Crescimento
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",95.0,11983.0,11789.0,Alto Crescimento
altocrescimento,2015,L,Atividades imobiliárias,68,Atividades imobiliárias,114.0,8777.0,8595.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",69,"Atividades jurídicas, de contabilidade e de auditoria",279.0,16081.0,15403.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",70,Atividades de sedes de empresas e de consultoria em gestão empresarial,85.0,13324.0,13174.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",71,Serviços de arquitetura e engenharia; testes e análises técnicas,284.0,38438.0,37937.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",72,Pesquisa e desenvolvimento científico,4.0,131.0,127.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",73,Publicidade e pesquisa de mercado,79.0,9638.0,9513.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",74,"Outras atividades profissionais, científicas e técnicas",77.0,12267.0,12118.0,Alto Crescimento
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",75,Atividades veterinárias,8.0,226.0,212.0,Alto Crescimento
altocrescimento,2015,N,Atividades administrativas e serviços complementares,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,323.0,35994.0,35549.0,Alto Crescimento
altocrescimento,2015,N,Atividades administrativas e serviços complementares,78,"Seleção, agenciamento e locação de mão-de-obra",332.0,172030.0,171574.0,Alto Crescimento
altocrescimento,2015,N,Atividades administrativas e serviços complementares,79,"Agências de viagens, operadores turísticos e serviços de reservas",73.0,4550.0,4417.0,Alto Crescimento
altocrescimento,2015,N,Atividades administrativas e serviços complementares,80,"Atividades de vigilância, segurança e investigação",412.0,136817.0,136309.0,Alto Crescimento
altocrescimento,2015,N,Atividades administrativas e serviços complementares,81,Serviços para edifícios e atividades paisagísticas,926.0,220661.0,219430.0,Alto Crescimento
altocrescimento,2015,N,Atividades administrativas e serviços complementares,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",692.0,226907.0,225924.0,Alto Crescimento
altocrescimento,2015,O,"Administração pública, defesa e seguridade social",84,"Administração pública, defesa e seguridade social",2.0,-1.0,-1.0,Alto Crescimento
altocrescimento,2015,P,Educação,85,Educação,1336.0,77615.0,74994.0,Alto Crescimento
altocrescimento,2015,Q,Saúde humana e serviços sociais,86,Atividades de atenção à saúde humana,524.0,81001.0,79230.0,Alto Crescimento
altocrescimento,2015,Q,Saúde humana e serviços sociais,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",72.0,4966.0,4761.0,Alto Crescimento
altocrescimento,2015,Q,Saúde humana e serviços sociais,88,Serviços de assistência social sem alojamento,0.0,0.0,0.0,Alto Crescimento
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",90,"Atividades artísticas, criativas e de espetáculos",7.0,489.0,469.0,Alto Crescimento
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",91,Atividades ligadas ao patrimônio cultural e ambiental,3.0,259.0,253.0,Alto Crescimento
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",92,Atividades de exploração de jogos de azar e apostas,0.0,0.0,0.0,Alto Crescimento
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",93,Atividades esportivas e de recreação e lazer,122.0,9028.0,8860.0,Alto Crescimento
altocrescimento,2015,S,Outras atividades de serviços,94,Atividades de organizações associativas,6.0,336.0,291.0,Alto Crescimento
altocrescimento,2015,S,Outras atividades de serviços,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,145.0,13737.0,13550.0,Alto Crescimento
altocrescimento,2015,S,Outras atividades de serviços,96,Outras atividades de serviços pessoais,184.0,13744.0,13498.0,Alto Crescimento
altocrescimento,2015,U,Organismos internacionais e outras instituições extraterritoriais,99,Organismos internacionais e outras instituições extraterritoriais,0.0,0.0,0.0,Alto Crescimento
altocrescimento,2015,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",1,"Agricultura, pecuária e serviços relacionados",128.0,14189.0,13956.0,Gazela
altocrescimento,2015,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",2,Produção florestal,20.0,1524.0,1474.0,Gazela
altocrescimento,2015,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",3,Pesca e aquicultura,11.0,784.0,749.0,Gazela
altocrescimento,2015,B,Indústrias extrativas,5,Extração de carvão mineral,0.0,0.0,0.0,Gazela
altocrescimento,2015,B,Indústrias extrativas,6,Extração de petróleo e gás natural,1.0,-1.0,-1.0,Gazela
altocrescimento,2015,B,Indústrias extrativas,7,Extração de minerais metálicos,5.0,-1.0,-1.0,Gazela
altocrescimento,2015,B,Indústrias extrativas,8,Extração de minerais não-metálicos,17.0,935.0,902.0,Gazela
altocrescimento,2015,B,Indústrias extrativas,9,Atividades de apoio à extração de minerais,9.0,1585.0,1584.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,10,Fabricação de produtos alimentícios,272.0,34584.0,34174.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,11,Fabricação de bebidas,16.0,4841.0,4824.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,12,Fabricação de produtos do fumo,1.0,-1.0,-1.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,13,Fabricação de produtos têxteis,53.0,5145.0,5087.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,14,Confecção de artigos do vestuário e acessórios,329.0,20756.0,20336.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",122.0,10439.0,10290.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,16,Fabricação de produtos de madeira,71.0,3645.0,3541.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,17,"Fabricação de celulose, papel e produtos de papel",32.0,1684.0,1640.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,18,Impressão e reprodução de gravações,27.0,-1.0,-1.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",5.0,1547.0,1544.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,20,Fabricação de produtos químicos,45.0,3008.0,2948.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,21,Fabricação de produtos farmoquímicos e farmacêuticos,4.0,1814.0,1812.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,22,Fabricação de produtos de borracha e de material plástico,127.0,11128.0,10958.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,23,Fabricação de produtos de minerais não-metálicos,151.0,10065.0,9851.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,24,Metalurgia,26.0,4572.0,4548.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",180.0,10318.0,10065.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",26.0,2394.0,2361.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,27,"Fabricação de máquinas, aparelhos e materiais elétricos",44.0,5997.0,5939.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,28,Fabricação de máquinas e equipamentos,81.0,6068.0,5954.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,29,"Fabricação de veículos automotores, reboques e carrocerias",34.0,3717.0,3675.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",17.0,7996.0,7970.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,31,Fabricação de móveis,107.0,5878.0,5725.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,32,Fabricação de produtos diversos,37.0,2222.0,2157.0,Gazela
altocrescimento,2015,C,Indústrias de transformação,33,"Manutenção, reparação e instalação de máquinas e equipamentos",107.0,6715.0,6580.0,Gazela
altocrescimento,2015,D,Eletricidade e gás,35,"Eletricidade, gás e outras utilidades",14.0,-1.0,-1.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",36,"Captação, tratamento e distribuição de água",3.0,-1.0,-1.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",37,Esgoto e atividades relacionadas,5.0,834.0,831.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",44.0,5403.0,5354.0,Gazela
altocrescimento,2015,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",39,Descontaminação e outros serviços de gestão de resíduos,1.0,-1.0,-1.0,Gazela
altocrescimento,2015,F,Construção,41,Construção de edifícios,627.0,50917.0,50002.0,Gazela
altocrescimento,2015,F,Construção,42,Obras de infraestrutura,172.0,46857.0,46635.0,Gazela
altocrescimento,2015,F,Construção,43,Serviços especializados para construção,468.0,35438.0,34779.0,Gazela
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,45,Comércio e reparação de veículos automotores e motocicletas,246.0,15366.0,15112.0,Gazela
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,46,"Comércio por atacado, exceto veículos automotores e motocicletas",619.0,43559.0,42759.0,Gazela
altocrescimento,2015,G,Comércio; reparação de veículos automotores e motocicletas,47,Comércio varejista,1680.0,110025.0,108003.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",49,Transporte terrestre,497.0,39008.0,38280.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",50,Transporte aquaviário,9.0,904.0,896.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",51,Transporte aéreo,5.0,10861.0,10851.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",52,Armazenamento e atividades auxiliares dos transportes,140.0,17831.0,17689.0,Gazela
altocrescimento,2015,H,"Transporte, armazenagem e correio",53,Correio e outras atividades de entrega,57.0,3481.0,3409.0,Gazela
altocrescimento,2015,I,Alojamento e alimentação,55,Alojamento,76.0,10090.0,9964.0,Gazela
altocrescimento,2015,I,Alojamento e alimentação,56,Alimentação,625.0,45528.0,44666.0,Gazela
altocrescimento,2015,J,Informação e comunicação,58,Edição e edição integrada à impressão,9.0,549.0,539.0,Gazela
altocrescimento,2015,J,Informação e comunicação,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",10.0,3041.0,3033.0,Gazela
altocrescimento,2015,J,Informação e comunicação,60,Atividades de rádio e de televisão,3.0,154.0,151.0,Gazela
altocrescimento,2015,J,Informação e comunicação,61,Telecomunicações,88.0,4867.0,4723.0,Gazela
altocrescimento,2015,J,Informação e comunicação,62,Atividades dos serviços de tecnologia da informação,161.0,20932.0,20705.0,Gazela
altocrescimento,2015,J,Informação e comunicação,63,Atividades de prestação de serviços de informação,36.0,2988.0,2922.0,Gazela
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",64,Atividades de serviços financeiros,44.0,3243.0,3040.0,Gazela
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",65,"Seguros, resseguros, previdência complementar e planos de saúde",10.0,586.0,564.0,Gazela
altocrescimento,2015,K,"Atividades financeiras, de seguros e serviços relacionados",66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",38.0,3340.0,3251.0,Gazela
altocrescimento,2015,L,Atividades imobiliárias,68,Atividades imobiliárias,40.0,2437.0,2377.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",69,"Atividades jurídicas, de contabilidade e de auditoria",100.0,4443.0,4234.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",70,Atividades de sedes de empresas e de consultoria em gestão empresarial,38.0,3545.0,3493.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",71,Serviços de arquitetura e engenharia; testes e análises técnicas,79.0,8791.0,8647.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",72,Pesquisa e desenvolvimento científico,3.0,97.0,94.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",73,Publicidade e pesquisa de mercado,44.0,4114.0,4041.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",74,"Outras atividades profissionais, científicas e técnicas",33.0,3937.0,3888.0,Gazela
altocrescimento,2015,M,"Atividades profissionais, científicas e técnicas",75,Atividades veterinárias,5.0,141.0,134.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,125.0,8619.0,8435.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,78,"Seleção, agenciamento e locação de mão-de-obra",122.0,42963.0,42802.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,79,"Agências de viagens, operadores turísticos e serviços de reservas",26.0,1559.0,1517.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,80,"Atividades de vigilância, segurança e investigação",250.0,50979.0,50672.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,81,Serviços para edifícios e atividades paisagísticas,547.0,88574.0,87880.0,Gazela
altocrescimento,2015,N,Atividades administrativas e serviços complementares,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",418.0,59219.0,58663.0,Gazela
altocrescimento,2015,O,"Administração pública, defesa e seguridade social",84,"Administração pública, defesa e seguridade social",2.0,-1.0,-1.0,Gazela
altocrescimento,2015,P,Educação,85,Educação,466.0,21717.0,20869.0,Gazela
altocrescimento,2015,Q,Saúde humana e serviços sociais,86,Atividades de atenção à saúde humana,141.0,29952.0,29538.0,Gazela
altocrescimento,2015,Q,Saúde humana e serviços sociais,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",42.0,2785.0,2685.0,Gazela
altocrescimento,2015,Q,Saúde humana e serviços sociais,88,Serviços de assistência social sem alojamento,0.0,0.0,0.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",90,"Atividades artísticas, criativas e de espetáculos",3.0,-1.0,-1.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",91,Atividades ligadas ao patrimônio cultural e ambiental,1.0,-1.0,-1.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",92,Atividades de exploração de jogos de azar e apostas,0.0,0.0,0.0,Gazela
altocrescimento,2015,R,"Artes, cultura, esporte e recreação",93,Atividades esportivas e de recreação e lazer,58.0,3513.0,3441.0,Gazela
altocrescimento,2015,S,Outras atividades de serviços,94,Atividades de organizações associativas,3.0,211.0,196.0,Gazela
altocrescimento,2015,S,Outras atividades de serviços,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,70.0,3469.0,3392.0,Gazela
altocrescimento,2015,S,Outras atividades de serviços,96,Outras atividades de serviços pessoais,95.0,5849.0,5729.0,Gazela
altocrescimento,2015,U,Organismos internacionais e outras instituições extraterritoriais,99,Organismos internacionais e outras instituições extraterritoriais,0.0,0.0,0.0,Gazela
